latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,temp,wind_speed,description,humidity,500m 16 days NDVI,500m 16 days EVI,500m 16 days VI Quality,500m 16 days red reflectance,500m 16 days NIR reflectance,500m 16 days blue reflectance,500m 16 days MIR reflectance,500m 16 days view zenith angle,500m 16 days sun zenith angle,500m 16 days relative azimuth angle,500m 16 days composite day of the year,500m 16 days pixel reliability
42.3057,9.3451,314.1,3.8,1.8,2023-04-27,1149,Aqua,MODIS,74,61.03,286.8,85.2,D,0,19.0,0.7604346,Clear sky,71,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
43.6607,2.7263,301.7,1.2,1.1,2023-04-28,1014,Terra,MODIS,49,61.03,270.9,6.6,D,0,11.1,4.644872,Clear sky,92,183,185,20501,6242,6476,6017,542,817,7515,-5873,355,2
48.0888,-4.3288,301.0,1.0,1.0,2023-04-29,1054,Terra,MODIS,18,61.03,287.4,1.9,D,2,13.1,1.169211,Clear sky,82,-45,-45,34842,6041,5986,6418,1619,1605,7439,11854,353,3
43.4436,4.899,304.0,1.2,1.1,2023-04-30,2103,Terra,MODIS,49,61.03,287.4,8.3,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4487,4.9017,313.3,1.0,1.0,2023-05-01,152,Aqua,MODIS,87,61.03,284.9,15.0,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4397,4.8994,301.9,1.0,1.0,2023-05-01,152,Aqua,MODIS,45,61.03,285.8,7.3,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4436,4.8899,318.7,1.4,1.2,2023-05-01,1038,Terra,MODIS,0,61.03,300.4,17.6,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4408,4.8975,322.7,1.0,1.0,2023-05-01,1259,Aqua,MODIS,0,61.03,303.9,12.9,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.6133,2.833,317.7,1.0,1.0,2023-05-01,1259,Aqua,MODIS,77,61.03,300.6,8.4,D,0,20.6,3.6,Broken clouds,67,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
51.0287,2.2449,309.9,1.0,1.0,2023-05-01,1301,Aqua,MODIS,49,61.03,295.8,6.6,D,2,14.9,2.4281082,Broken clouds,90,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.8155,4.6005,307.3,4.7,2.0,2023-05-02,1119,Terra,MODIS,62,61.03,294.1,47.4,D,0,19.6,0.5807962,Clear sky,97,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
43.8155,4.5933,307.4,4.7,2.0,2023-05-02,1119,Terra,MODIS,65,61.03,294.2,49.7,D,0,19.4,0.4717874,Clear sky,98,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
43.3048,3.3237,316.4,4.7,2.0,2023-05-02,1203,Aqua,MODIS,77,61.03,299.4,89.3,D,2,19.0,4.6,Clear sky,77,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
43.304,3.3209,316.2,4.7,2.0,2023-05-02,1203,Aqua,MODIS,76,61.03,299.4,80.9,D,0,19.0,4.6,Clear sky,77,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
48.1013,7.3792,309.6,1.0,1.0,2023-05-03,1021,Terra,MODIS,62,61.03,293.4,5.2,D,2,20.6,2.2096004,Light rain,94,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
47.7752,7.4302,311.7,1.0,1.0,2023-05-03,1021,Terra,MODIS,70,61.03,301.1,10.0,D,2,18.9,4.12,Light rain,76,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
43.4452,4.8997,325.5,1.0,1.0,2023-05-03,1022,Terra,MODIS,60,61.03,305.9,15.8,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4087,5.2838,319.1,1.1,1.0,2023-05-03,1245,Aqua,MODIS,67,61.03,302.6,10.4,D,0,22.0,1.5,Broken clouds,88,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
47.5947,1.1707,307.9,1.3,1.1,2023-05-03,1246,Aqua,MODIS,63,61.03,294.8,8.9,D,0,15.9,2.9968054,Scattered clouds,78,640,521,51229,3305,3757,3531,367,799,7511,-6128,355,2
48.7333,2.7858,308.6,1.1,1.0,2023-05-03,1246,Aqua,MODIS,65,61.03,296.5,7.5,D,0,16.0,3.8730474,Drizzle,87,386,377,34842,5412,5847,5318,1165,771,7510,-6128,355,3
49.854,2.8158,306.7,1.1,1.0,2023-05-03,1247,Aqua,MODIS,55,61.03,293.9,3.7,D,0,16.2,2.9751866,Drizzle,87,1748,1288,53277,2272,3235,2654,233,753,7508,-6198,355,2
50.7689,2.4602,302.6,1.1,1.0,2023-05-03,1247,Aqua,MODIS,52,61.03,287.6,4.3,D,0,13.8,1.5592217,Broken clouds,93,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
44.2414,-0.4601,310.8,1.1,1.0,2023-05-04,1327,Aqua,MODIS,37,61.03,297.2,4.4,D,0,16.4,1.3988886,Overcast clouds,94,150,128,51489,3986,4108,4575,540,844,7515,-6004,355,2
51.0293,2.2659,303.5,2.2,1.4,2023-05-05,300,Aqua,MODIS,56,61.03,279.4,29.0,N,2,14.9,2.4281082,Broken clouds,90,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.0309,2.2593,309.8,2.2,1.4,2023-05-05,300,Aqua,MODIS,78,61.03,280.1,39.1,N,2,14.9,2.4281082,Broken clouds,90,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.241,2.7467,305.9,1.4,1.2,2023-05-05,1006,Terra,MODIS,54,61.03,279.2,8.0,D,0,18.9,6.2702947,Few clouds,69,35,35,2330,6496,6542,7556,3554,5849,7309,11779,1,3
43.4451,4.8944,315.4,1.8,1.3,2023-05-06,1046,Terra,MODIS,0,61.03,298.5,17.6,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4481,4.8872,319.5,1.3,1.1,2023-05-06,1313,Aqua,MODIS,0,61.03,300.3,12.7,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4451,4.9005,309.8,1.8,1.3,2023-05-07,949,Terra,MODIS,22,61.03,288.0,11.8,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4481,4.9014,309.9,1.0,1.0,2023-05-08,152,Aqua,MODIS,79,61.03,286.3,11.7,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.6268,4.7791,314.1,1.1,1.1,2023-05-08,1030,Terra,MODIS,60,61.03,299.6,8.2,D,0,19.8,0.61608946,Clear sky,97,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4475,4.8932,324.5,1.0,1.0,2023-05-08,1259,Aqua,MODIS,58,61.03,308.8,11.7,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
44.1958,4.7459,309.3,1.0,1.0,2023-05-10,1014,Terra,MODIS,66,61.03,293.6,7.0,D,0,21.0,2.6,Clear sky,94,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.4451,4.9049,312.9,1.0,1.0,2023-05-10,1014,Terra,MODIS,53,61.03,294.2,6.3,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.6566,5.5678,307.4,1.1,1.0,2023-05-10,1245,Aqua,MODIS,55,61.03,296.3,4.5,D,0,18.6,0.1245082,Scattered clouds,90,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.6012,4.2165,313.7,1.2,1.1,2023-05-10,1245,Aqua,MODIS,69,61.03,297.3,9.0,D,0,19.8,2.816199,Clear sky,80,179,169,20501,5088,5274,5243,638,808,7515,-5872,355,2
44.7243,-0.8113,302.2,1.1,1.1,2023-05-11,1054,Terra,MODIS,44,61.03,288.5,6.0,D,0,15.5,1.6557044,Clear sky,88,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
51.034,2.2798,311.1,1.7,1.3,2023-05-11,1329,Aqua,MODIS,44,61.03,295.6,13.8,D,2,16.7,3.833234,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4469,4.9014,311.7,1.4,1.2,2023-05-12,957,Terra,MODIS,0,61.03,290.3,11.5,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.45,4.8998,304.8,1.0,1.0,2023-05-13,206,Aqua,MODIS,62,61.03,282.5,9.6,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
44.1647,-0.9492,303.7,1.0,1.0,2023-05-13,1038,Terra,MODIS,43,61.03,290.2,4.1,D,0,16.1,0.88713,Overcast clouds,86,181,172,51489,5251,5445,5500,518,844,7515,-6004,355,2
45.085,5.7377,300.1,1.0,1.0,2023-05-15,1021,Terra,MODIS,16,61.03,286.0,3.3,D,2,20.1,4.0908613,Clear sky,55,1285,909,51229,2264,2932,2754,121,781,7513,-5929,355,2
43.8044,4.3331,311.7,1.0,1.0,2023-05-15,1022,Terra,MODIS,23,61.03,297.9,5.2,D,2,19.0,2.1,Clear sky,88,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
43.4493,4.8978,315.9,1.0,1.0,2023-05-15,1022,Terra,MODIS,42,61.03,300.5,8.0,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4468,4.8929,317.5,1.0,1.0,2023-05-15,1259,Aqua,MODIS,48,61.03,304.0,8.4,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.6483,5.5714,327.2,1.1,1.0,2023-05-17,1245,Aqua,MODIS,80,61.03,295.0,24.0,D,0,17.8,0.5954247,Broken clouds,92,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
47.8057,1.0689,302.9,1.3,1.1,2023-05-17,1246,Aqua,MODIS,36,61.03,289.1,6.5,D,2,16.0,2.8527336,Broken clouds,82,968,656,18454,2195,2666,2632,286,790,7511,-6128,355,3
47.8023,1.0516,303.0,1.3,1.1,2023-05-17,1246,Aqua,MODIS,36,61.03,287.9,6.2,D,2,16.0,2.8527336,Broken clouds,82,968,656,18454,2195,2666,2632,286,790,7511,-6128,355,3
43.4482,4.8926,304.8,1.0,1.0,2023-05-17,2111,Terra,MODIS,62,61.03,284.5,8.7,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
51.0381,2.2866,311.0,1.0,1.0,2023-05-18,1044,Terra,MODIS,49,61.03,296.1,6.1,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
48.6113,2.6012,305.5,1.1,1.1,2023-05-18,1045,Terra,MODIS,31,61.03,288.7,7.0,D,2,16.0,4.1,Overcast clouds,93,511,445,34842,3936,4360,4012,653,771,7510,-6128,355,3
51.0317,2.2832,309.9,1.4,1.2,2023-05-19,1233,Aqua,MODIS,45,61.03,296.9,9.2,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.0387,2.2852,311.8,1.1,1.0,2023-05-20,1028,Terra,MODIS,47,61.03,296.9,6.4,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
47.7692,7.428,314.8,1.0,1.0,2023-05-22,1012,Terra,MODIS,35,61.03,301.6,7.9,D,2,18.9,1.7560055,Light rain,92,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
43.3785,5.0172,328.7,1.0,1.0,2023-05-22,1014,Terra,MODIS,63,61.03,297.9,21.4,D,2,21.3,1.390347,Scattered clouds,92,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.2946,3.246,313.0,1.0,1.0,2023-05-22,1258,Aqua,MODIS,64,61.03,298.2,5.2,D,2,19.0,4.6,Clear sky,77,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
47.6199,6.1399,311.9,1.1,1.1,2023-05-22,1259,Aqua,MODIS,38,61.03,295.2,5.6,D,2,20.1,6.0354753,Broken clouds,78,880,526,51229,1791,2137,2421,117,753,7510,-6060,355,2
43.4496,4.906,320.5,1.4,1.2,2023-05-24,957,Terra,MODIS,54,61.03,300.3,16.3,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.6572,5.5678,313.7,1.1,1.0,2023-05-24,1244,Aqua,MODIS,45,61.03,298.6,7.1,D,0,18.6,0.1245082,Scattered clouds,90,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
44.1488,4.7339,314.7,1.1,1.1,2023-05-24,1245,Aqua,MODIS,53,61.03,299.0,8.2,D,2,21.0,2.6,Clear sky,94,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
48.98,1.857,314.1,1.2,1.1,2023-05-24,1246,Aqua,MODIS,52,61.03,302.1,11.0,D,2,15.6,3.7335908,Moderate rain,83,366,336,51229,4600,4950,4802,555,772,7509,-6195,355,2
49.2381,3.0837,308.3,1.1,1.0,2023-05-24,1246,Aqua,MODIS,49,61.03,297.6,7.4,D,2,16.1,3.6301532,Overcast clouds,89,502,462,34842,4526,5005,4591,452,762,7510,-6129,355,3
49.2245,2.9102,309.3,1.1,1.0,2023-05-24,1246,Aqua,MODIS,56,61.03,298.1,8.0,D,2,16.1,3.5321622,Broken clouds,90,502,462,34842,4526,5005,4591,452,762,7510,-6129,355,3
47.6218,6.1345,315.3,1.3,1.1,2023-05-25,1037,Terra,MODIS,54,61.03,301.0,15.3,D,2,20.1,6.0354753,Broken clouds,78,880,526,51229,1791,2137,2421,117,753,7510,-6060,355,2
44.7957,-0.9515,309.9,1.1,1.0,2023-05-25,1327,Aqua,MODIS,34,61.03,291.9,6.4,D,0,15.2,1.3691344,Overcast clouds,82,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
51.0376,2.2975,314.4,1.7,1.3,2023-05-25,1328,Aqua,MODIS,0,61.03,290.8,18.4,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4488,4.8897,317.6,1.8,1.3,2023-05-25,2144,Terra,MODIS,95,61.03,286.8,40.7,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
49.1903,-0.2818,306.9,2.1,1.4,2023-05-26,1232,Aqua,MODIS,30,61.03,291.4,14.6,D,2,11.6,1.3875142,Clear sky,90,36,33,4114,4815,4850,5288,2583,267,7472,-5405,2,3
49.0507,7.0422,327.7,1.1,1.0,2023-05-26,1232,Aqua,MODIS,83,61.03,299.6,24.7,D,2,19.1,3.09,Light rain,92,1046,880,36890,3334,4113,3451,601,726,7508,-6130,355,3
51.0357,2.2926,314.1,1.4,1.2,2023-05-26,1232,Aqua,MODIS,53,61.03,297.3,14.4,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.444,4.8917,302.5,1.0,1.0,2023-05-27,206,Aqua,MODIS,49,61.03,288.3,6.7,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.442,4.9041,301.3,1.0,1.0,2023-05-27,206,Aqua,MODIS,37,61.03,287.6,5.7,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
48.1024,7.3796,317.1,1.0,1.0,2023-05-27,1020,Terra,MODIS,73,61.03,300.2,7.7,D,2,20.6,2.2096004,Light rain,94,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
49.2346,6.2184,313.1,1.0,1.0,2023-05-27,1020,Terra,MODIS,47,61.03,302.1,7.1,D,2,19.4,1.4793891,Light rain,91,1454,1205,53277,3010,4035,3201,500,735,7508,-6129,355,2
48.4047,6.833,306.7,1.0,1.0,2023-05-27,1020,Terra,MODIS,47,61.03,296.1,4.7,D,0,19.2,1.7362329,Broken clouds,90,1349,1131,34842,3143,4124,3244,512,735,7509,-6059,355,3
43.43,5.2389,324.9,1.0,1.0,2023-05-27,1021,Terra,MODIS,77,61.03,307.1,11.4,D,2,22.0,1.5,Scattered clouds,88,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
45.0385,-1.0235,319.3,1.4,1.2,2023-05-27,1021,Terra,MODIS,53,61.03,305.6,16.9,D,0,16.1,1.0514399,Overcast clouds,81,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
45.644,5.115,320.6,1.0,1.0,2023-05-27,1021,Terra,MODIS,33,61.03,306.2,9.9,D,2,19.4,5.14,Clear sky,78,1732,1129,51229,1832,2600,2396,117,781,7512,-5996,355,2
45.7966,3.1145,332.8,1.0,1.0,2023-05-27,1021,Terra,MODIS,86,61.03,305.0,21.7,D,2,18.0,3.1,Clear sky,82,1227,761,51229,1816,2324,2478,219,790,7513,-5996,355,2
43.4468,4.8973,325.0,1.0,1.0,2023-05-27,1022,Terra,MODIS,59,61.03,303.0,14.5,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
51.0426,2.2888,315.5,1.2,1.1,2023-05-27,1314,Aqua,MODIS,0,61.03,296.3,9.4,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4489,4.8977,303.1,1.1,1.1,2023-05-27,2127,Terra,MODIS,53,61.03,289.6,7.3,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4468,4.8978,308.9,1.1,1.0,2023-05-29,152,Aqua,MODIS,76,61.03,288.2,11.5,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
51.0344,2.2866,303.8,1.8,1.3,2023-05-29,1003,Terra,MODIS,25,61.03,284.6,6.6,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
45.0445,-1.0369,313.3,2.4,1.5,2023-05-29,1005,Terra,MODIS,61,61.03,300.9,27.5,D,0,16.7,1.2121124,Broken clouds,77,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
43.2963,3.2465,323.1,1.0,1.0,2023-05-29,1258,Aqua,MODIS,56,61.03,308.9,6.7,D,2,19.0,4.6,Clear sky,77,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
45.0925,1.9285,306.9,1.1,1.0,2023-05-29,1259,Aqua,MODIS,24,61.03,295.9,3.0,D,0,15.0,2.7388582,Scattered clouds,91,191,186,53277,5528,5744,5545,576,808,7513,-5999,355,2
51.0386,2.289,310.4,1.0,1.0,2023-05-29,1300,Aqua,MODIS,0,61.03,292.8,5.7,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4483,4.8901,302.4,1.0,1.0,2023-05-29,2111,Terra,MODIS,49,61.03,279.3,6.4,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4493,4.903,300.6,2.1,1.4,2023-05-30,233,Aqua,MODIS,30,61.03,285.6,17.3,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
48.9118,2.385,316.8,1.1,1.0,2023-05-30,1044,Terra,MODIS,76,61.03,293.3,9.0,D,2,17.0,3.6,Broken clouds,88,267,265,34842,5779,6097,5545,751,771,7510,-6128,355,3
48.9028,2.3815,326.4,1.1,1.0,2023-05-30,1044,Terra,MODIS,84,61.03,292.4,19.6,D,2,17.0,3.6,Broken clouds,88,267,265,34842,5779,6097,5545,751,771,7510,-6128,355,3
49.3464,2.7573,309.9,1.1,1.0,2023-05-30,1044,Terra,MODIS,67,61.03,292.4,8.3,D,2,16.4,2.548679,Broken clouds,89,1592,1175,51229,2336,3221,2732,491,762,7509,-6196,355,2
49.2391,3.092,305.2,1.1,1.1,2023-05-30,1044,Terra,MODIS,50,61.03,286.7,7.1,D,2,16.1,3.6301532,Overcast clouds,89,502,462,34842,4526,5005,4591,452,762,7510,-6129,355,3
48.7379,2.7897,306.2,1.1,1.1,2023-05-30,1045,Terra,MODIS,49,61.03,289.2,6.4,D,0,16.0,3.8730474,Drizzle,87,386,377,34842,5412,5847,5318,1165,771,7510,-6128,355,3
48.6145,2.5883,308.1,1.1,1.1,2023-05-30,1045,Terra,MODIS,51,61.03,290.7,5.5,D,2,16.0,4.1,Drizzle,93,511,445,34842,3936,4360,4012,653,771,7510,-6128,355,3
48.6119,2.6028,308.0,1.1,1.1,2023-05-30,1045,Terra,MODIS,49,61.03,289.9,5.6,D,0,16.0,4.1,Overcast clouds,93,511,445,34842,3936,4360,4012,653,771,7510,-6128,355,3
44.7273,-0.8162,318.3,1.0,1.0,2023-05-30,1046,Terra,MODIS,71,61.03,302.5,10.1,D,0,15.5,1.6557044,Clear sky,88,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
44.773,-0.8089,318.5,1.0,1.0,2023-05-30,1046,Terra,MODIS,57,61.03,305.5,10.5,D,0,16.6,3.09,Clear sky,89,20,19,4114,5328,5350,5602,2290,1778,7547,-6042,362,3
44.7088,-0.7565,315.8,1.0,1.0,2023-05-30,1046,Terra,MODIS,34,61.03,301.8,6.6,D,0,15.6,3.09,Clear sky,89,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
42.5868,2.9646,320.3,1.5,1.2,2023-05-30,1046,Terra,MODIS,78,61.03,300.2,15.2,D,0,20.6,0.8382117,Broken clouds,65,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
47.7142,1.5028,312.8,1.3,1.1,2023-05-31,1245,Aqua,MODIS,60,61.03,301.8,8.6,D,0,16.1,2.9340677,Broken clouds,82,751,698,35106,4430,5150,5492,1874,5675,7348,11648,354,3
48.7357,2.7823,311.6,1.1,1.1,2023-05-31,1245,Aqua,MODIS,41,61.03,300.3,7.2,D,0,16.0,3.8730474,Drizzle,87,386,377,34842,5412,5847,5318,1165,771,7510,-6128,355,3
51.0345,2.2896,312.1,1.1,1.0,2023-05-31,1246,Aqua,MODIS,49,61.03,299.0,7.0,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.0318,2.2745,312.5,1.1,1.0,2023-05-31,1246,Aqua,MODIS,45,61.03,298.7,7.5,D,2,16.7,3.833234,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4452,4.8973,303.3,1.3,1.1,2023-06-01,219,Aqua,MODIS,54,61.03,286.5,10.9,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
49.2215,6.1619,321.5,1.1,1.0,2023-06-01,1028,Terra,MODIS,60,61.03,304.7,11.9,D,2,19.4,1.4793891,Light rain,91,1407,1125,53277,2818,3741,3093,379,735,7508,-6129,355,2
48.101,7.3769,319.4,1.2,1.1,2023-06-01,1028,Terra,MODIS,63,61.03,304.7,8.8,D,2,20.6,2.2096004,Light rain,94,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
47.6243,6.1262,319.9,1.1,1.0,2023-06-01,1028,Terra,MODIS,42,61.03,306.4,12.9,D,2,20.1,6.0354753,Broken clouds,78,880,526,51229,1791,2137,2421,117,753,7510,-6060,355,2
47.6219,6.1404,321.2,1.1,1.0,2023-06-01,1028,Terra,MODIS,50,61.03,308.0,13.8,D,2,20.1,6.0354753,Broken clouds,78,880,526,51229,1791,2137,2421,117,753,7510,-6060,355,2
43.6244,4.7797,320.0,1.1,1.1,2023-06-01,1029,Terra,MODIS,66,61.03,302.4,11.7,D,0,19.8,0.61608946,Clear sky,97,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
46.1475,5.2825,313.2,1.1,1.0,2023-06-01,1029,Terra,MODIS,67,61.03,297.2,8.9,D,0,20.0,5.14044,Overcast clouds,87,447,267,51229,1900,2078,2645,155,772,7512,-5994,355,2
45.6435,5.1149,321.4,1.1,1.0,2023-06-01,1029,Terra,MODIS,45,61.03,305.7,12.0,D,2,19.4,5.14,Clear sky,78,1732,1129,51229,1832,2600,2396,117,781,7512,-5996,355,2
43.8848,4.7834,316.9,1.1,1.1,2023-06-01,1029,Terra,MODIS,74,61.03,298.7,10.3,D,0,21.0,1.5,Clear sky,94,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
47.2262,-1.4672,333.3,1.1,1.0,2023-06-01,1327,Aqua,MODIS,63,61.03,300.4,26.2,D,0,13.9,2.06,Overcast clouds,90,57,55,4114,5424,5487,5605,2504,1761,7545,-5804,362,3
43.4491,4.8981,303.6,1.4,1.2,2023-06-01,2135,Terra,MODIS,56,61.03,287.5,10.7,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
45.0429,-1.0399,317.9,1.7,1.3,2023-06-02,1110,Terra,MODIS,73,61.03,303.4,22.9,D,0,16.7,1.2121124,Broken clouds,77,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
48.0987,7.3752,319.1,1.1,1.0,2023-06-02,1231,Aqua,MODIS,53,61.03,304.8,7.5,D,2,20.6,2.2096004,Light rain,94,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
48.078,6.8852,306.6,1.1,1.1,2023-06-02,1231,Aqua,MODIS,0,61.03,292.2,6.4,D,2,16.7,5.1025753,Light rain,85,1159,936,34842,2993,3778,3203,400,744,7510,-6060,355,3
49.0534,7.0389,314.0,1.1,1.0,2023-06-02,1231,Aqua,MODIS,47,61.03,299.7,9.4,D,2,19.1,3.09,Light rain,92,1046,880,36890,3334,4113,3451,601,726,7508,-6130,355,3
47.5074,6.8455,328.1,1.2,1.1,2023-06-02,1231,Aqua,MODIS,76,61.03,303.1,23.0,D,2,17.6,3.6,Drizzle,88,1333,979,34842,2412,3154,2737,208,744,7510,-6060,355,3
47.5047,6.8306,326.8,1.2,1.1,2023-06-02,1231,Aqua,MODIS,70,61.03,308.4,20.8,D,2,17.6,3.6,Overcast clouds,88,1333,979,34842,2412,3154,2737,208,744,7510,-6060,355,3
43.4499,4.8844,301.3,2.3,1.5,2023-06-02,2038,Terra,MODIS,40,61.03,286.3,19.3,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
49.4824,0.2382,304.8,1.4,1.2,2023-06-03,204,Aqua,MODIS,62,61.03,283.6,14.8,N,2,13.7,1.6023543,Broken clouds,86,87,80,2066,4949,5036,5382,2789,258,7471,-5385,2,3
43.445,4.8938,304.3,1.0,1.0,2023-06-03,205,Aqua,MODIS,59,61.03,288.4,7.6,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
51.0325,2.2842,314.9,1.5,1.2,2023-06-03,1011,Terra,MODIS,53,61.03,299.8,13.4,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
47.7786,7.4338,315.8,1.0,1.0,2023-06-03,1012,Terra,MODIS,49,61.03,303.4,10.0,D,2,18.9,4.12,Light rain,76,1381,1061,34842,2611,3448,2931,474,735,7509,-6059,355,3
